baseYm,mapX,mapY,areaCd,areaNm,signguCd,signguNm,hubTatsNm,hubBsicAdres,hubCtgryLclsNm,hubCtgryMclsNm,hubRank
202408,128.9176115,37.79664424,51,강원특별자치도,51150,강릉시,강문해변,강원 강릉시,관광지,자연관광,7
202408,128.8299229,37.89207794,51,강원특별자치도,51150,강릉시,주문진항,강원 강릉시 해안로 1758-14,관광지,자연관광,8
202408,129.0107709,37.70637758,51,강원특별자치도,51150,강릉시,하슬라아트월드,강원 강릉시 율곡로 1441-0,관광지,문화관광,9
202408,128.9077234,37.80428217,51,강원특별자치도,51150,강릉시,스카이베이호텔/경포,강원 강릉시 해안로 476-0,숙박,숙박,10
202408,129.1599826,37.47904373,51,강원특별자치도,51170,동해시,촛대바위,강원 동해시,관광지,기타관광,1
202408,129.0900708,37.59372447,51,강원특별자치도,51170,동해시,망상해수욕장,강원 동해시 동해대로 6270-21,관광지,자연관광,2
202408,129.1101255,37.51734451,51,강원특별자치도,51170,동해시,천곡황금박쥐동굴,강원 동해시 동굴로 50-0,관광지,자연관광,3
202408,129.112486,37.54986857,51,강원특별자치도,51170,동해시,묵호항,강원 동해시,관광지,자연관광,4
202408,129.0129404,37.46207231,51,강원특별자치도,51170,동해시,무릉계곡,강원 동해시 삼화로 0-0,관광지,자연관광,5
202408,129.1197631,37.55486805,51,강원특별자치도,51170,동해시,동해도째비골스카이밸리,강원 동해시,관광지,문화관광,6
202408,129.1219855,37.52056645,51,강원특별자치도,51170,동해시,한섬해수욕장,강원 동해시 한섬해안길 6-0,관광지,자연관광,7
202408,129.1144858,37.55195168,51,강원특별자치도,51170,동해시,묵호항어시장,강원 동해시 일출로 60-0,관광지,쇼핑,8
202408,129.032994,37.47618196,51,강원특별자치도,51170,동해시,무릉별유천지,강원 동해시 이기로 97-0,관광지,문화관광,9
202408,129.1595383,37.47771055,51,강원특별자치도,51170,동해시,추암해변,강원 동해시 촛대바위길 26-0,관광지,자연관광,10
202408,128.9910569,37.17296634,51,강원특별자치도,51190,태백시,황지연못,강원 태백시 황지연못길 12-0,관광지,자연관광,1
202408,128.9397555,37.21079496,51,강원특별자치도,51190,태백시,용연동굴,강원 태백시 태백로 283-29,관광지,자연관광,2
202408,128.9931401,37.17343852,51,강원특별자치도,51190,태백시,황지자유시장,강원 태백시 시장안2길 21-1,관광지,쇼핑,3
202408,128.9918898,37.20679581,51,강원특별자치도,51190,태백시,태백해바라기축제,강원 태백시 구와우길 38-20,관광지,문화관광,4
202408,128.9650601,37.2140749,51,강원특별자치도,51190,태백시,매봉산바람의언덕,강원 태백시,관광지,기타관광,5
202408,128.9505334,37.11730572,51,강원특별자치도,51190,태백시,석탄박물관,강원 태백시 천제단길 195-0,관광지,문화관광,6
202408,128.9483663,37.17093847,51,강원특별자치도,51190,태백시,오투리조트/타워콘도,강원 태백시 서학로 861-0,숙박,숙박,7
202408,128.9334225,37.23073708,51,강원특별자치도,51190,태백시,검룡소,강원 태백시,관광지,자연관광,8
202408,129.0422756,37.09272589,51,강원특별자치도,51190,태백시,구문소,강원 태백시 동태백로 11-0,관광지,기타관광,9
202408,128.9601991,37.13235963,51,강원특별자치도,51190,태백시,태백호텔,강원 태백시 태백산로 4761-0,숙박,숙박,10
202408,128.590247,38.20451125,51,강원특별자치도,51210,속초시,속초관광수산시장,강원 속초시 중앙로147번길 16-0,관광지,쇼핑,1
202408,128.6035793,38.1905963,51,강원특별자치도,51210,속초시,속초해변,강원 속초시 해오름로 186-0,관광지,자연관광,2
202408,128.607107,38.17370939,51,강원특별자치도,51210,속초시,대포항,강원 속초시,관광지,자연관광,3
202408,128.5285581,38.21059341,51,강원특별자치도,51210,속초시,한화리조트/설악쏘라노,강원 속초시 미시령로2983번길 111-0,숙박,숙박,4
202408,128.4891297,38.17306211,51,강원특별자치도,51210,속초시,설악케이블카,강원 속초시 설악산로 1085-0,관광지,기타관광,5
202408,128.5800532,38.19435999,51,강원특별자치도,51210,속초시,체스터톤스/속초,강원 속초시 엑스포로 109-0,숙박,숙박,6
202408,128.6021348,38.21203825,51,강원특별자치도,51210,속초시,영금정전망대,강원 속초시,관광지,문화관광,7
202408,128.6027723,38.1907334,51,강원특별자치도,51210,속초시,속초아이대관람차,강원 속초시 청호해안길 2-0,관광지,기타관광,8
202408,128.6010863,38.21140823,51,강원특별자치도,51210,속초시,동명항,강원 속초시 동명항길 50-0,관광지,자연관광,9
202408,128.5362241,38.2038998,51,강원특별자치도,51210,속초시,한화리조트/설악별관,강원 속초시 미시령로2983번길 16-0,숙박,숙박,10
202408,129.164149,37.47137798,51,강원특별자치도,51230,삼척시,쏠비치/삼척,강원 삼척시 수로부인길 453-0,숙박,숙박,1
202408,129.317471,37.28801127,51,강원특별자치도,51230,삼척시,장호항,강원 삼척시 장호항길 103-0,관광지,자연관광,2
202408,129.0081925,37.32739325,51,강원특별자치도,51230,삼척시,환선굴,강원 삼척시 환선로 800-0,관광지,자연관광,3
202408,129.1652326,37.44210356,51,강원특별자치도,51230,삼척시,삼척중앙시장,강원 삼척시 진주로 12-21,관광지,쇼핑,4
202408,129.2962504,37.3112029,51,강원특별자치도,51230,삼척시,초곡용굴촛대바위길,강원 삼척시 초곡길 236-20,관광지,기타관광,5
202408,129.2341438,37.38930459,51,강원특별자치도,51230,삼척시,맹방해변,강원 삼척시,관광지,자연관광,6
202408,129.1691208,37.46851723,51,강원특별자치도,51230,삼척시,삼척해변,강원 삼척시,관광지,자연관광,7
202408,129.3033611,37.2904831,51,강원특별자치도,51230,삼척시,용화해변,강원 삼척시 용화해변길 23-0,관광지,자연관광,8
202408,129.3252482,37.28056774,51,강원특별자치도,51230,삼척시,갈남항,강원 삼척시 갈남길 0-0,관광지,자연관광,9
202408,129.0864704,37.35120605,51,강원특별자치도,51230,삼척시,강원종합박물관,강원 삼척시 강원남부로 3016-0,관광지,문화관광,10
202408,127.6827508,37.65181376,51,강원특별자치도,51720,홍천군,소노펠리체 비발디파크,강원 홍천군 한치골길 262-0,숙박,숙박,1
202408,127.6868906,37.65004106,51,강원특별자치도,51720,홍천군,비발디파크 오션월드,강원 홍천군 한치골길 262-0,관광지,문화관광,2
202408,127.6805856,37.64590261,51,강원특별자치도,51720,홍천군,소노벨/비발디파크,강원 홍천군 한치골길 262-0,숙박,숙박,3
202408,127.6833074,37.66378945,51,강원특별자치도,51720,홍천군,소노펠리체빌리지/비발디파크,강원 홍천군 한치골길 541-123,숙박,숙박,4
202408,127.680297,37.64557372,51,강원특별자치도,51720,홍천군,소노벨비발디파크/B동,강원 홍천군 한치골길 262-0,숙박,숙박,5
202408,127.6955281,37.70192402,51,강원특별자치도,51720,홍천군,팔봉산국민관광지,강원 홍천군 한치골길 1124-0,관광지,문화관광,6
202408,127.68153,37.64801348,51,강원특별자치도,51720,홍천군,소노캄/비발디파크,강원 홍천군 한치골길 262-0,숙박,숙박,7
202408,127.8861499,37.69120434,51,강원특별자치도,51720,홍천군,홍천중앙시장,강원 홍천군 꽃뫼로 110-0,관광지,쇼핑,8
202408,127.6860849,37.66562259,51,강원특별자치도,51720,홍천군,소노펠리체CC 비발디파크 이스트,강원 홍천군 한치골길 541-123,관광지,레저스포츠,9
202408,127.9593932,37.69856511,51,강원특별자치도,51720,홍천군,수타사,강원 홍천군 수타사로 473-0,관광지,역사관광,10
202408,128.2505916,37.49053559,51,강원특별자치도,51730,횡성군,웰리힐리파크,강원 횡성군 고원로 451-0,숙박,숙박,1
202408,128.2338433,37.4735652,51,강원특별자치도,51730,횡성군,웰리힐리CC,강원 횡성군 조항로 360-0,관광지,레저스포츠,2
202408,127.9872264,37.48961717,51,강원특별자치도,51730,횡성군,횡성시장,강원 횡성군 읍상서로7번길 38-0,관광지,쇼핑,3
202408,128.2935041,37.52419869,51,강원특별자치도,51730,횡성군,국립청태산자연휴양림,강원 횡성군 청태산로 610-0,관광지,자연관광,4
202408,128.1090187,37.4284,51,강원특별자치도,51730,횡성군,횡성루지체험장,강원 횡성군 전재로 407-0,관광지,레저스포츠,5
202408,128.2529282,37.492151,51,강원특별자치도,51730,횡성군,웰리힐리파크워터플래닛,강원 횡성군 고원로 451-0,관광지,문화관광,6
202408,127.8596825,37.47170169,51,강원특별자치도,51730,횡성군,벨라45CC/건축중(2024년10월준공예정),강원 횡성군,관광지,레저스포츠,7
202408,128.0745522,37.46131548,51,강원특별자치도,51730,횡성군,알프스대영CC,강원 횡성군 한우로 1295-0,관광지,레저스포츠,8
202408,127.8297157,37.45300471,51,강원특별자치도,51730,횡성군,벨라스톤CC,강원 횡성군 옥계9길 124-0,관광지,레저스포츠,9
202408,127.7904664,37.48344987,51,강원특별자치도,51730,횡성군,동원썬밸리CC,강원 횡성군 서원서로339번길 90-0,관광지,레저스포츠,10
202408,128.4663813,37.18290577,51,강원특별자치도,51750,영월군,서부시장,강원 영월군 서부시장길 8-1,관광지,쇼핑,1
202408,128.4456055,37.17612862,51,강원특별자치도,51750,영월군,청령포,강원 영월군,관광지,역사관광,2
202408,128.5332093,37.12869023,51,강원특별자치도,51750,영월군,고씨동굴,강원 영월군,관광지,자연관광,3
202408,128.3472527,37.21967849,51,강원특별자치도,51750,영월군,한반도지형,강원 영월군,관광지,문화관광,4
202408,128.5185152,37.21781882,51,강원특별자치도,51750,영월군,탑스텐리조트/동강시스타,강원 영월군 사지막길 160-0,숙박,숙박,5
202408,128.4528442,37.1974147,51,강원특별자치도,51750,영월군,장릉,강원 영월군 단종로 190-0,관광지,역사관광,6
202408,128.2692313,37.27397726,51,강원특별자치도,51750,영월군,젊은달와이파크,강원 영월군 송학주천로 1467-9,관광지,문화관광,7
202408,128.6082305,37.11866415,51,강원특별자치도,51750,영월군,김삿갓계곡,강원 영월군,관광지,자연관광,8
202408,128.4332749,37.20588128,51,강원특별자치도,51750,영월군,선돌관광지,강원 영월군,관광지,문화관광,9
202408,128.5680667,37.18771151,51,강원특별자치도,51750,영월군,연하계곡,강원 영월군,관광지,자연관광,10
202408,128.6790636,37.64434934,51,강원특별자치도,51760,평창군,발왕산케이블카,강원 평창군 올림픽로 715-0,관광지,기타관광,1
202408,128.3256672,37.58080352,51,강원특별자치도,51760,평창군,휘닉스평창,강원 평창군 태기로 174-0,관광지,문화관광,2
202408,128.6826507,37.64545748,51,강원특별자치도,51760,평창군,모나용평,강원 평창군 올림픽로 715-0,숙박,숙박,3
202408,128.7179906,37.65999332,51,강원특별자치도,51760,평창군,라마다호텔앤스위트/강원평창,강원 평창군 오목길 107-0,숙박,숙박,4
202408,128.673524,37.65754726,51,강원특별자치도,51760,평창군,알펜시아리조트,강원 평창군 솔봉로 325-0,숙박,숙박,5
202408,128.5925859,37.73164923,51,강원특별자치도,51760,평창군,월정사,강원 평창군 오대산로 374-8,관광지,역사관광,6
202408,128.7527109,37.6883221,51,강원특별자치도,51760,평창군,대관령양떼목장,강원 평창군 대관령마루길 483-32,관광지,기타관광,7
202408,128.6696632,37.65826937,51,강원특별자치도,51760,평창군,인터컨티넨탈호텔/알펜시아평창,강원 평창군 솔봉로 325-0,숙박,숙박,8
202408,128.3777911,37.61539598,51,강원특별자치도,51760,평창군,봉평전통시장,강원 평창군,관광지,쇼핑,9
202408,128.6771072,37.64313228,51,강원특별자치도,51760,평창군,용평리조트/그린피아콘도,강원 평창군 올림픽로 715-0,숙박,숙박,10
202408,128.8326215,37.20643285,51,강원특별자치도,51770,정선군,하이원리조트,강원 정선군 하이원길 424-0,숙박,숙박,1
202408,128.8270989,37.20846105,51,강원특별자치도,51770,정선군,마운틴콘도,강원 정선군 하이원길 265-1,숙박,숙박,2
202408,128.6646142,37.38056814,51,강원특별자치도,51770,정선군,정선아리랑시장,강원 정선군 봉양7길 39-0,관광지,쇼핑,3
202408,128.8218215,37.21184951,51,강원특별자치도,51770,정선군,강원랜드카지노,강원 정선군 하이원길 265-0,관광지,문화관광,4
202408,128.8375702,37.20637803,51,강원특별자치도,51770,정선군,힐콘도,강원 정선군 하이원길 424-0,숙박,숙박,5
202408,128.8165511,37.21155539,51,강원특별자치도,51770,정선군,하이원워터월드,강원 정선군 하이원길 175-0,관광지,문화관광,6
202408,128.7911838,37.35116666,51,강원특별자치도,51770,정선군,화암동굴,강원 정선군 화암동굴길 12-1,관광지,자연관광,7
202408,128.8351815,37.21171073,51,강원특별자치도,51770,정선군,메이힐스리조트,강원 정선군 물한리길 8-0,숙박,숙박,8
202408,128.6357253,37.36213647,51,강원특별자치도,51770,정선군,병방치스카이워크,강원 정선군 병방치길 225-0,관광지,문화관광,9
202408,128.8218215,37.2126272,51,강원특별자치도,51770,정선군,하이원그랜드호텔/메인타워,강원 정선군 하이원길 265-0,숙박,숙박,10
202408,127.2894518,38.18666364,51,강원특별자치도,51780,철원군,고석정국민관광지,강원 철원군 태봉로 1825-0,관광지,문화관광,1
202408,127.3276956,38.14014851,51,강원특별자치도,51780,철원군,삼부연폭포,강원 철원군,관광지,자연관광,2
202408,127.265895,38.20972333,51,강원특별자치도,51780,철원군,직탕폭포,강원 철원군,관광지,자연관광,3
202408,127.1946232,38.25466207,51,강원특별자치도,51780,철원군,소이산모노레일,강원 철원군,관광지,레저스포츠,4
202408,127.2777555,38.20021856,51,강원특별자치도,51780,철원군,철원한탄강은하수교,강원 철원군,관광지,기타관광,5
202408,127.2976932,38.17519774,51,강원특별자치도,51780,철원군,순담계곡,강원 철원군 순담길 105-0,관광지,자연관광,6
202408,127.2020114,38.25518983,51,강원특별자치도,51780,철원군,노동당사,강원 철원군 금강산로 265-0,관광지,역사관광,7
202408,127.2879488,38.185143,51,강원특별자치도,51780,철원군,고석정,강원 철원군 태봉로 1825-0,관광지,역사관광,8
202408,127.2900319,38.18622623,51,강원특별자치도,51780,철원군,한탄리버스파호텔,강원 철원군 태봉로 1799-22,숙박,숙박,9
202408,127.2955028,38.18822853,51,강원특별자치도,51780,철원군,철원고석정꽃밭,강원 철원군 태봉로 1769-0,관광지,기타관광,10
202408,127.8464827,38.21394757,51,강원특별자치도,51790,화천군,평화의댐물문화관,강원 화천군 평화로 3481-18,관광지,문화관광,1
202408,127.7724335,38.09512901,51,강원특별자치도,51790,화천군,파로호전망대,강원 화천군 파로호로 216-0,관광지,문화관광,2
202408,127.7622674,38.12440332,51,강원특별자치도,51790,화천군,딴산유원지,강원 화천군 어룡동길 356-3,관광지,문화관광,3
202408,127.6880454,38.07572932,51,강원특별자치도,51790,화천군,화천산천어파크골프장,강원 화천군 춘화로 3061-17,관광지,레저스포츠,4
202408,127.4339461,38.1185892,51,강원특별자치도,51790,화천군,조경철천문대,강원 화천군 천문대길 431-0,관광지,문화관광,5
202408,127.7404623,38.25930416,51,강원특별자치도,51790,화천군,백암산케이블카,강원 화천군 한묵령로 1285-89,관광지,기타관광,6
202408,127.6953016,38.09829477,51,강원특별자치도,51790,화천군,붕어섬유원지,강원 화천군 강변로 2-54,관광지,문화관광,7
202408,127.7050506,38.10421082,51,강원특별자치도,51790,화천군,화천시장,강원 화천군 중앙로4길 12-0,관광지,쇼핑,8
202408,127.7965156,38.00894473,51,강원특별자치도,51790,화천군,국립화천숲속야영장,강원 화천군 배후령길 1144-0,숙박,숙박,9
202408,127.5237341,38.06768603,51,강원특별자치도,51790,화천군,화천토마토축제,강원 화천군,관광지,문화관광,10
202408,127.9831362,38.13057084,51,강원특별자치도,51800,양구군,한반도섬,강원 양구군,관광지,자연관광,1
202408,127.9815534,38.09646368,51,강원특별자치도,51800,양구군,박수근미술관,강원 양구군 박수근로 265-15,관광지,문화관광,2
202408,127.9896915,38.10401842,51,강원특별자치도,51800,양구군,양구중앙시장,강원 양구군 중앙길 68-0,관광지,쇼핑,3
202408,127.9852196,38.11243407,51,강원특별자치도,51800,양구군,양구야구장,강원 양구군 함춘로 0-0,관광지,문화관광,4
202408,128.0740391,38.18996854,51,강원특별자치도,51800,양구군,양구수목원,강원 양구군 숨골로310번길 131-0,관광지,문화관광,5
202408,128.0716836,38.1439866,51,강원특별자치도,51800,양구군,광치자연휴양림,강원 양구군 광치령로1794번길 265-0,관광지,자연관광,6
202408,127.8940046,38.11712909,51,강원특별자치도,51800,양구군,상무룡출렁다리,강원 양구군,관광지,기타관광,7
202408,127.981911,38.24544993,51,강원특별자치도,51800,양구군,두타연,강원 양구군 두타연로 297-0,관광지,자연관광,8
202408,128.0296883,38.06893944,51,강원특별자치도,51800,양구군,국토정중앙천문대,강원 양구군 국토정중앙로 127-0,관광지,문화관광,9
202408,127.9810553,38.11358463,51,강원특별자치도,51800,양구군,베니키아KCP호텔,강원 양구군 파로호로 993-19,숙박,숙박,10
202408,128.3738782,38.16473643,51,강원특별자치도,51810,인제군,백담사,강원 인제군 백담로 746-0,관광지,역사관광,1
202408,128.3654074,38.1829316,51,강원특별자치도,51810,인제군,백담계곡,강원 인제군 백담로 1818-40,관광지,자연관광,2
202408,128.1977295,37.99628241,51,강원특별자치도,51810,인제군,속삭이는자작나무숲,강원 인제군,관광지,자연관광,3
202408,128.2917528,38.0012627,51,강원특별자치도,51810,인제군,인제스피디움,강원 인제군 상하답로 130-0,관광지,레저스포츠,4
202408,128.3164389,38.16873554,51,강원특별자치도,51810,인제군,십이선녀탕계곡,강원 인제군,관광지,자연관광,5
202408,128.4070999,37.9615102,51,강원특별자치도,51810,인제군,아침가리계곡,강원 인제군,관광지,자연관광,6
202408,128.4050565,38.22072289,51,강원특별자치도,51810,인제군,미시령계곡,강원 인제군,관광지,자연관광,7
202408,128.3522127,38.23317278,51,강원특별자치도,51810,인제군,용대자연휴양림,강원 인제군 연화동길 7-0,관광지,자연관광,8
202408,128.3682741,38.2203622,51,강원특별자치도,51810,인제군,매바위인공폭포,강원 인제군,관광지,자연관광,9
202408,128.3962312,37.9438898,51,강원특별자치도,51810,인제군,방동약수,강원 인제군 방동약수로 89-59,관광지,자연관광,10
202408,128.553305,38.27647485,51,강원특별자치도,51820,고성군,아야진해수욕장,강원 고성군,관광지,자연관광,1
202408,128.4938112,38.21056536,51,강원특별자치도,51820,고성군,소노캄/델피노,강원 고성군 미시령옛길 1153-0,숙박,숙박,2
202408,128.5278067,38.33096833,51,강원특별자치도,51820,고성군,송지호해변,강원 고성군 오호2길 24-0,관광지,자연관광,3
202408,128.3736508,38.58602082,51,강원특별자치도,51820,고성군,고성통일전망대,강원 고성군 금강산로 481-0,관광지,문화관광,4
202408,128.5723871,38.24284001,51,강원특별자치도,51820,고성군,켄싱턴리조트/설악비치,강원 고성군 동해대로 4800-0,숙박,숙박,5
202408,128.4387573,38.47892267,51,강원특별자치도,51820,고성군,화진포해변,강원 고성군 초도항길 19-0,관광지,자연관광,6
202408,128.4940056,38.21209297,51,강원특별자치도,51820,고성군,소노문/델피노,강원 고성군 미시령옛길 1153-0,숙박,숙박,7
202408,128.4433917,38.47409872,51,강원특별자치도,51820,고성군,화진포의성,강원 고성군 화진포길 280-0,관광지,역사관광,8
202408,128.490728,38.22839661,51,강원특별자치도,51820,고성군,켄싱턴리조트/설악밸리,강원 고성군 신평골길 8-25,숙박,숙박,9
202408,128.4987552,38.21075982,51,강원특별자치도,51820,고성군,소노펠리체CC 델피노,강원 고성군 미시령옛길 1153-0,관광지,레저스포츠,10
202408,128.6274947,38.12396531,51,강원특별자치도,51830,양양군,낙산사,강원 양양군 낙산사로 100-0,관광지,역사관광,1
202408,128.6336053,38.1180216,51,강원특별자치도,51830,양양군,낙산해변,강원 양양군 해맞이길 59-0,관광지,자연관광,2
202408,128.6655746,38.08703816,51,강원특별자치도,51830,양양군,쏠비치/양양,강원 양양군 선사유적로 678-0,숙박,숙박,3
202408,128.6231901,38.07497095,51,강원특별자치도,51830,양양군,양양전통시장,강원 양양군 남문5길 9-0,관광지,쇼핑,4
202408,128.7169044,38.02867147,51,강원특별자치도,51830,양양군,서피비치,강원 양양군 하조대해안길 119-0,관광지,레저스포츠,5
202408,128.7259593,38.02300553,51,강원특별자치도,51830,양양군,하조대해변,강원 양양군,관광지,자연관광,6
202408,128.7676527,37.96122357,51,강원특별자치도,51830,양양군,휴휴암,강원 양양군 광진2길 3-16,관광지,역사관광,7
202408,128.7292645,38.02242229,51,강원특별자치도,51830,양양군,하조대전망대,강원 양양군 하륜길 54-0,관광지,문화관광,8
202408,128.7627899,37.96934534,51,강원특별자치도,51830,양양군,인구해변,강원 양양군 인구항길 12-0,관광지,자연관광,9
202408,128.632354,38.11609112,51,강원특별자치도,51830,양양군,르부르낙산,강원 양양군 일출로 47-0,숙박,숙박,10
202408,127.1529279,35.81724729,52,전북특별자치도,52111,전주시 완산구,전주한옥마을,전북 전주시 완산구 기린대로 99-0,관광지,역사관광,1
202408,127.1470395,35.81260889,52,전북특별자치도,52111,전주시 완산구,남부시장,전북 전주시 완산구 풍남문2길 63-0,관광지,쇼핑,2
202408,127.1540667,35.8170251,52,전북특별자치도,52111,전주시 완산구,라한호텔/전주,전북 전주시 완산구 기린대로 85-0,숙박,숙박,3
202408,127.0897947,35.80127652,52,전북특별자치도,52111,전주시 완산구,국립전주박물관,전북 전주시 완산구 쑥고개로 249-0,관광지,문화관광,4
202408,127.1449049,35.82227346,52,전북특별자치도,52111,전주시 완산구,글로스터호텔/전주,전북 전주시 완산구 팔달로 227-0,숙박,숙박,5
202408,127.1218749,35.83443962,52,전북특별자치도,52111,전주시 완산구,롯데백화점/전주점,전북 전주시 완산구 온고을로 2-0,관광지,쇼핑,6
202408,127.1469839,35.82238556,52,전북특별자치도,52111,전주시 완산구,베스트웨스턴플러스/전주호텔,전북 전주시 완산구 현무1길 41-0,숙박,숙박,7
202408,127.1776203,35.80013825,52,전북특별자치도,52111,전주시 완산구,왕의지밀,전북 전주시 완산구 춘향로 5218-7,숙박,숙박,8
202408,127.152539,35.81852492,52,전북특별자치도,52111,전주시 완산구,전주난장,전북 전주시 완산구 동문길 33-20,관광지,문화관광,9
202408,127.1426787,35.82432976,52,전북특별자치도,52111,전주시 완산구,신중앙시장,전북 전주시 완산구 태평5길 29-19,관광지,쇼핑,10
202408,127.1214304,35.84735482,52,전북특별자치도,52113,전주시 덕진구,전주덕진공원,전북 전주시 덕진구 권삼득로 390-0,관광지,문화관광,1
202408,127.1444005,35.85521517,52,전북특별자치도,52113,전주시 덕진구,전주동물원,전북 전주시 덕진구 소리로 68-0,관광지,문화관광,2
202408,127.054325,35.87099066,52,전북특별자치도,52113,전주시 덕진구,한국도로공사 수목원,전북 전주시 덕진구,관광지,자연관광,3
202408,127.0644908,35.86824103,52,전북특별자치도,52113,전주시 덕진구,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,관광지,문화관광,4
202408,127.1376511,35.85527068,52,전북특별자치도,52113,전주시 덕진구,한국소리문화의전당,전북 전주시 덕진구 소리로 31-0,관광지,문화관광,5
202408,127.1598714,35.84866044,52,전북특별자치도,52113,전주시 덕진구,전주시그니처호텔,전북 전주시 덕진구 백제대로 838-0,숙박,숙박,6
202408,127.1445118,35.83352318,52,전북특별자치도,52113,전주시 덕진구,모래내시장,전북 전주시 덕진구 모래내4길 0-0,관광지,쇼핑,7
202408,127.0957659,35.85982549,52,전북특별자치도,52113,전주시 덕진구,더메이호텔,전북 전주시 덕진구 기린대로 800-0,숙박,숙박,8
202408,127.1012099,35.86018659,52,전북특별자치도,52113,전주시 덕진구,팔복예술공장,전북 전주시 덕진구 구렛들1길 46-0,관광지,문화관광,9
202408,127.1245916,35.8730829,52,전북특별자치도,52113,전주시 덕진구,CGV/전주에코시티,전북 전주시 덕진구 세병2길 10-0,관광지,문화관광,10
202408,126.4105769,35.81646568,52,전북특별자치도,52130,군산시,선유도해수욕장,전북 군산시 선유도1길 235-0,관광지,자연관광,1
202408,126.7120766,35.99083633,52,전북특별자치도,52130,군산시,군산근대역사박물관,전북 군산시 해망로 240-0,관광지,문화관광,2
202408,126.7083547,35.98772555,52,전북특별자치도,52130,군산시,초원사진관,전북 군산시 구영2길 12-1,관광지,문화관광,3
202408,126.7060498,35.98616314,52,전북특별자치도,52130,군산시,군산신흥동일본식가옥,전북 군산시 구영1길 17-0,관광지,역사관광,4
202408,126.6897273,35.95536372,52,전북특별자치도,52130,군산시,은파호수공원,전북 군산시 은파순환길 9-0,관광지,문화관광,5
202408,126.7045772,35.99380817,52,전북특별자치도,52130,군산시,군산수산물종합센터,전북 군산시 내항2길 216-0,관광지,쇼핑,6
202408,126.4098825,35.81116072,52,전북특별자치도,52130,군산시,선유도,전북 군산시 선유남길 34-22,관광지,자연관광,7
202408,126.7627941,36.01508384,52,전북특별자치도,52130,군산시,군산스테이관광호텔,전북 군산시 철새로 56-0,숙박,숙박,8
202408,126.4447844,35.82899696,52,전북특별자치도,52130,군산시,국립신시도자연휴양림,전북 군산시 신시도길 134-3,관광지,자연관광,9
202408,126.7387426,35.97638087,52,전북특별자치도,52130,군산시,롯데몰/군산점,전북 군산시 조촌로 130-0,관광지,쇼핑,10
202408,127.102542,35.99061626,52,전북특별자치도,52140,익산시,익산보석박물관,전북 익산시 호반로 8-0,관광지,문화관광,1
202408,127.0304093,36.01161348,52,전북특별자치도,52140,익산시,미륵사지,전북 익산시 미륵사지로 362-0,관광지,역사관광,2
202408,126.9569009,36.01987658,52,전북특별자치도,52140,익산시,아가페정원,전북 익산시 율촌길 9-0,관광지,문화관광,3
202408,126.9312509,36.06935637,52,전북특별자치도,52140,익산시,익산교도소세트장,전북 익산시 와초길 11-0,관광지,문화관광,4
202408,127.0557408,35.97115246,52,전북특별자치도,52140,익산시,백제왕궁박물관,전북 익산시 궁성로 666-0,관광지,문화관광,5
202408,127.0286595,36.01158569,52,전북특별자치도,52140,익산시,국립익산박물관,전북 익산시 미륵사지로 362-0,관광지,문화관광,6
202408,126.9497227,35.93026115,52,전북특별자치도,52140,익산시,탑클라우드호텔/익산점,전북 익산시 인북로 10-0,숙박,숙박,7
202408,126.9579718,35.95175875,52,전북특별자치도,52140,익산시,북부시장,전북 익산시 인북로 259-0,관광지,쇼핑,8
202408,127.0305755,36.01241772,52,전북특별자치도,52140,익산시,익산미륵사지석탑,전북 익산시,관광지,역사관광,9
202408,126.8904767,36.0730224,52,전북특별자치도,52140,익산시,클럽디금강,전북 익산시 강변로 130-0,관광지,레저스포츠,10
202408,126.8638726,35.50422554,52,전북특별자치도,52180,정읍시,내장산골프앤리조트,전북 정읍시 첨단과학로 476-0,관광지,레저스포츠,1
202408,126.9694729,35.68478904,52,전북특별자치도,52180,정읍시,태인CC,전북 정읍시 정읍북로 1739-90,관광지,레저스포츠,2
202408,126.908591,35.48669997,52,전북특별자치도,52180,정읍시,내장산케이블카,전북 정읍시 내장산로 987-30,관광지,기타관광,3
202408,126.8546229,35.56285776,52,전북특별자치도,52180,정읍시,샘고을시장,전북 정읍시 태평6길 6-19,관광지,쇼핑,4
202408,126.8943697,35.52786192,52,전북특별자치도,52180,정읍시,정읍시립박물관,전북 정읍시 내장산로 370-12,관광지,문화관광,5
202408,126.9016194,35.48939407,52,전북특별자치도,52180,정읍시,내장사,전북 정읍시 내장산로 1253-0,관광지,역사관광,6
202408,126.9577796,35.67395687,52,전북특별자치도,52180,정읍시,태인CC/퍼블릭,전북 정읍시 태인동서로 395-0,관광지,레저스포츠,7
202408,126.8382216,35.56380008,52,전북특별자치도,52180,정읍시,국립전북기상과학관,전북 정읍시 서부산업도로 168-43,관광지,문화관광,8
202408,126.8957828,35.56450555,52,전북특별자치도,52180,정읍시,정읍허브원,전북 정읍시 구량1길 188-29,관광지,체험관광,9
202408,126.9854207,35.6067828,52,전북특별자치도,52180,정읍시,칠보물테마유원지,전북 정읍시 칠보산로 1555-0,관광지,문화관광,10
202408,127.3795503,35.40296194,52,전북특별자치도,52190,남원시,광한루원,전북 남원시 요천로 1447-0,관광지,기타관광,1
